"Step","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MIN","ddpo_trainer_config.train_learning_rate: 0.00005 - head_validation/reward_mean__MAX"
"344","0.244292214512825","0.22093433141708374","0.2900386154651642"
"348","0.28004248440265656","0.23028846085071564","0.3594861924648285"
"352","0.2442068507273992","0.2082616239786148","0.26354578137397766"
"356","0.26884227494398755","0.13584889471530914","0.37538185715675354"
"360","0.29572215179602307","0.18580327928066254","0.353625625371933"
"364","0.2760674903790156","0.16197018325328827","0.33382830023765564"
"368","0.3484836518764496","0.32748839259147644","0.37387338280677795"
"372","0.27185488243897754","0.14495129883289337","0.3565484583377838"
"376","0.28843392928441364","0.26040753722190857","0.31286296248435974"
"380","0.32326261202494305","0.2928406298160553","0.36114680767059326"
"384","0.33461501200993854","0.26998600363731384","0.39095962047576904"
"388","0.33136595288912457","0.30335021018981934","0.35817861557006836"
"392","0.30192553997039795","0.268691748380661","0.3424074649810791"
"396","0.3277520736058553","0.2633369266986847","0.4255562722682953"
"400","0.28912987808386487","0.235791876912117","0.37675145268440247"
"404","0.30786100029945374","0.2570183575153351","0.3377405107021332"
"408","0.3223374883333842","0.265570729970932","0.36013054847717285"
"412","0.37362878521283466","0.3222264349460602","0.4545036554336548"
"416","0.3886108199755351","0.34399017691612244","0.4342683255672455"
"420","0.3010350565115611","0.2907305061817169","0.32004496455192566"
"424","0.3080151875813802","0.2834627628326416","0.3469642400741577"
"428","0.38989101847012836","0.3462759256362915","0.4516559839248657"
"432","0.35266218582789105","0.2949272096157074","0.3906416594982147"
"436","0.34913262724876404","0.3070158064365387","0.3866692781448364"
"440","0.39938703179359436","0.36874088644981384","0.4419964849948883"
"444","0.3819805979728699","0.34554004669189453","0.4341478645801544"
"448","0.3478541523218155","0.20441098511219025","0.4568827152252197"
"452","0.388020654519399","0.3123408854007721","0.5073537230491638"
"456","0.37835875153541565","0.2843424379825592","0.45819297432899475"
"460","0.39120735228061676","0.2389419823884964","0.4840766191482544"
"464","0.3937928279240926","0.3685635030269623","0.4285012483596802"
"468","0.3899372120698293","0.33809134364128113","0.45913347601890564"
"472","0.42646166682243347","0.3756466209888458","0.5183155536651611"
"476","0.4324560761451721","0.3791273534297943","0.46754083037376404"
"480","0.3905266523361206","0.34076300263404846","0.44029030203819275"
