"Step","ddpo_trainer_config.no_ellipse_prompts: true - trained_validation/size_mean","ddpo_trainer_config.no_ellipse_prompts: true - trained_validation/size_mean__MIN","ddpo_trainer_config.no_ellipse_prompts: true - trained_validation/size_mean__MAX","ddpo_trainer_config.no_ellipse_prompts: false - trained_validation/size_mean","ddpo_trainer_config.no_ellipse_prompts: false - trained_validation/size_mean__MIN","ddpo_trainer_config.no_ellipse_prompts: false - trained_validation/size_mean__MAX"
"18060","0.8014526863892873","0.6266520619392395","0.9817708730697632","0.6199788749217987","0.5687825679779053","0.7140218615531921"
"18080","0.8025106191635132","0.6188639402389526","0.9806234240531921","0.6261637707551321","0.5788981318473816","0.7076009511947632"
"18100","0.8024604419867197","0.6293050646781921","0.9794597029685974","0.6198893586794535","0.5601725578308105","0.6983561515808105"
"18120","0.8041233023007711","0.6142171621322632","0.9814453721046448","0.6250420808792114","0.5726237297058105","0.7057291865348816"
"18140","0.8070733348528544","0.6254069209098816","0.9802083969116211","0.6238159437974294","0.5652262568473816","0.7075846791267395"
"18160","0.800834188858668","0.6208333373069763","0.9814453721046448","0.6303521494070689","0.5767985582351685","0.7107503414154053"
"18180","0.8046576976776123","0.6169840693473816","0.9795898795127869","0.6242187718550364","0.5693033933639526","0.7126871943473816"
"18200","0.7990926504135132","0.6105794310569763","0.9837484359741211","0.6238810618718466","0.563720703125","0.7063639760017395"
"18220","0.7974867522716522","0.6086914539337158","0.9826904535293579","0.6251302361488342","0.5775797963142395","0.6987142562866211"
"18240","0.8073934217294058","0.6300293207168579","0.9850016832351685","0.6235419710477194","0.5664876699447632","0.709057629108429"
"18260","0.8024739921092987","0.6196208000183105","0.9841064810752869","0.6275675793488821","0.5750488638877869","0.7055827379226685"
"18280","0.808036337296168","0.6344889402389526","0.9826335310935974","0.6282783051331838","0.5755941271781921","0.7120850086212158"
"18300","0.807242880264918","0.6260335445404053","0.9845866560935974","0.6273180147012075","0.5787435173988342","0.7014323472976685"
"18320","0.8110976020495096","0.6284831166267395","0.9826253652572632","0.6269734998544058","0.5784831047058105","0.706250011920929"
"18340","0.811538408199946","0.6245117783546448","0.9838135242462158","0.6245565017064413","0.5657796263694763","0.7094564437866211"
"18360","0.8132216135660807","0.6264892816543579","0.9842610955238342","0.626432329416275","0.5820313096046448","0.7046224474906921"
"18380","0.8135973115762075","0.6324869990348816","0.9845378398895264","0.6266737381617228","0.5697916746139526","0.7149577140808105"
"18400","0.8098416129748026","0.6221354603767395","0.9870361685752869","0.6293619970480601","0.5645751953125","0.7131022214889526"
"18420","0.8118245800336202","0.6294515132904053","0.9853760004043579","0.6330444713433584","0.5633138418197632","0.7230550646781921"
"18440","0.8104099233945211","0.6267985105514526","0.9879476428031921","0.6322482923666636","0.5674072504043579","0.7169108390808105"
"18460","0.8128920197486877","0.6248860955238342","0.9895427227020264","0.6338324944178263","0.5743245482444763","0.7178792953491211"
"18480","0.8131103912989298","0.6241699457168579","0.9885254502296448","0.628148078918457","0.569042980670929","0.7234050035476685"
"18500","0.8103027840455373","0.6247884631156921","0.9895915389060974","0.6292792558670044","0.5635335445404053","0.7123209834098816"
"18520","0.8098131318887075","0.6244140863418579","0.9886718988418579","0.632731149593989","0.5826172232627869","0.7288249135017395"
"18540","0.8130588531494141","0.6332438588142395","0.98504239320755","0.6324273347854614","0.5762695670127869","0.7234375476837158"
"18560","0.8109877208868662","0.6303467154502869","0.9891195297241211","0.6309774120648702","0.5720703601837158","0.731274425983429"
"18580","0.811565508445104","0.6385172605514526","0.9881836175918579","0.634923001130422","0.5767415761947632","0.7446940541267395"
"18600","0.815384974082311","0.6328532099723816","0.9898519515991211","0.6365438203016917","0.5836100578308105","0.7400228381156921"
"18620","0.8155219554901123","0.6406819820404053","0.9888428449630737","0.6371894280115763","0.5723307728767395","0.7468587756156921"
"18640","0.8132907748222351","0.6192301511764526","0.9897217154502869","0.6397135754426321","0.5807536244392395","0.745068371295929"
"18660","0.8160861929257711","0.6384684443473816","0.9890788197517395","0.6388726333777109","0.5772379636764526","0.7440429925918579"
"18680","0.8150838613510132","0.6308024525642395","0.9877767562866211","0.6371012628078461","0.5874430537223816","0.7313883900642395"
"18700","0.8122070729732513","0.6208740472793579","0.9904215931892395","0.6386610567569733","0.5805583000183105","0.7421468496322632"
"18720","0.8115533292293549","0.6315023303031921","0.9898519515991211","0.6417019665241241","0.5929199457168579","0.7392171621322632"
"18740","0.8118368089199066","0.6352539658546448","0.9896321892738342","0.6379666030406952","0.5706868767738342","0.7566162347793579"
"18760","0.8118191659450531","0.6190999746322632","0.9909261465072632","0.644231528043747","0.5960449576377869","0.7513916492462158"
"18780","0.8113051056861877","0.6287516355514526","0.9920410513877869","0.6402249137560526","0.5720133781433105","0.7629069685935974"
"18800","0.8133653799692789","0.6158284544944763","0.9921793937683105","0.642484575510025","0.5954590439796448","0.7607178092002869"
"18820","0.8150336841742197","0.6259521842002869","0.9932536482810974","0.6460327605406443","0.5893880724906921","0.7610759139060974"
"18840","0.8178806205590566","0.622509777545929","0.9936767816543579","0.6499132315317789","0.5843994617462158","0.7774496078491211"
"18860","0.8182644645373026","0.637646496295929","0.9922038316726685","0.6454970041910807","0.5854980945587158","0.7687988877296448"
"18880","0.8177151580651602","0.6272217035293579","0.99309903383255","0.6505656242370605","0.5866455435752869","0.7759684920310974"
"18900","0.8191461066404978","0.6243001818656921","0.9897298812866211","0.6490560173988342","0.5844889879226685","0.7749267816543579"
"18920","0.8219008048375448","0.6222900748252869","0.9925618767738342","0.6467041472593943","0.5841878652572632","0.7679932117462158"
"18940","0.8172458708286285","0.6206949949264526","0.9938151836395264","0.6483168105284373","0.5972086787223816","0.7683187127113342"
"18960","0.8198473254839579","0.6288981437683105","0.9906657338142395","0.6483751436074575","0.5886231064796448","0.7798095941543579"
"18980","0.8202691376209259","0.6275798082351685","0.9894043207168579","0.6481811801592509","0.5902913808822632","0.7814372181892395"
"19000","0.8192179699738821","0.6243978142738342","0.9915202260017395","0.6501220961411794","0.5990397334098816","0.7969076037406921"
"19020","0.8216865162054697","0.6351318955421448","0.9910563826560974","0.6493991712729136","0.5944661498069763","0.7812663316726685"
"19040","0.8224542041619619","0.6431478261947632","0.9918457269668579","0.6478407482306162","0.5822754502296448","0.7754395008087158"
"19060","0.8240316112836202","0.6330648064613342","0.9920573234558105","0.6518799165884653","0.5989583730697632","0.7902995347976685"
"19080","0.8249023755391439","0.6348958611488342","0.9941487908363342","0.650554766257604","0.5896891355514526","0.7936035394668579"
"19100","0.8265991608301798","0.6357747912406921","0.9940104484558105","0.6517442762851715","0.591137707233429","0.8012207746505737"
"19120","0.8250529368718466","0.6312174797058105","0.9932454824447632","0.6537150343259176","0.5925537347793579","0.796459972858429"
"19140","0.8256402413050333","0.6323730945587158","0.9942464828491211","0.6494290232658386","0.5829346179962158","0.7924723625183105"
"19160","0.8273370067278544","0.6419515013694763","0.9942220449447632","0.6552300850550333","0.6059326529502869","0.7940837144851685"
"19180","0.8290812571843466","0.6351237297058105","0.9943115711212158","0.6595717072486877","0.6011963486671448","0.8021973371505737"
"19200","0.8338311612606049","0.6560384631156921","0.9941813945770264","0.6591214040915171","0.5946370959281921","0.8066244125366211"
"19220","0.8295098741849264","0.6444743275642395","0.9956950545310974","0.6571248769760132","0.6013265252113342","0.7988525629043579"
"19240","0.8274739980697632","0.6322591304779053","0.9953694939613342","0.6577962636947632","0.5990804433822632","0.7935221791267395"
"19260","0.8250841299692789","0.6257812976837158","0.9962077140808105","0.6572062571843466","0.6019368767738342","0.7964030504226685"
"19280","0.8306695322195689","0.6432129144668579","0.9955567121505737","0.6530504524707794","0.5814697742462158","0.7993001937866211"
"19300","0.8279107411702474","0.6355469226837158","0.9956218004226685","0.6546210646629333","0.586499035358429","0.8096517324447632"
"19320","0.82870285709699","0.6279297471046448","0.9952800273895264","0.6577026744683584","0.6049968004226685","0.7990641593933105"
"19340","0.8334785103797913","0.6370198726654053","0.9958008527755737","0.6594794690608978","0.6033691763877869","0.8073731064796448"
"19360","0.8302843372027079","0.6398926377296448","0.9953288435935974","0.6567410131295522","0.5997151732444763","0.8054606318473816"
"19380","0.8317437370618185","0.6283122301101685","0.9960530996322632","0.6583903332551321","0.5971924066543579","0.8122314810752869"
"19400","0.8347344696521759","0.6488118767738342","0.9971029162406921","0.6567342380682627","0.6022542715072632","0.8158528804779053"
"19420","0.8327840665976206","0.6237061023712158","0.9967041611671448","0.6635579864184061","0.6085856556892395","0.8201497793197632"
"19440","0.8347941438357035","0.6621745228767395","0.9966553449630737","0.6604980826377869","0.6052572131156921","0.8117594718933105"
"19460","0.8366442024707794","0.6438395380973816","0.9961263537406921","0.6614556411902109","0.6102213859558105","0.8278157711029053"
"19480","0.8366401394208273","0.6513672471046448","0.9969320297241211","0.6595337291558584","0.602124035358429","0.8222575187683105"
"19500","0.8363647858301798","0.6573486924171448","0.9972738027572632","0.6600016554196676","0.5948405265808105","0.8279622793197632"
"19520","0.8384725252787272","0.6581380367279053","0.9975911974906921","0.6639540195465088","0.6041911244392395","0.8285075426101685"
"19540","0.844828337430954","0.6768229603767395","0.9977702498435974","0.6646077831586202","0.5923746824264526","0.8427165150642395"
"19560","0.8425740897655487","0.6659098863601685","0.9979004263877869","0.6645033359527588","0.6006917357444763","0.8320150375366211"
"19580","0.8393744925657908","0.6638753414154053","0.9972249865531921","0.661461075146993","0.6010823845863342","0.8123047351837158"
"19600","0.8443454802036285","0.6716634631156921","0.9958496689796448","0.6630018651485443","0.5987386107444763","0.8238118886947632"
"19620","0.845004677772522","0.6755859851837158","0.9968669414520264","0.6653252939383189","0.6031087636947632","0.8111572861671448"
"19640","0.8422634899616241","0.6615641713142395","0.9965495467185974","0.6622518301010132","0.5941976308822632","0.8106201887130737"
"19660","0.8409858246644338","0.6563314199447632","0.9950847029685974","0.6623996595541636","0.5958903431892395","0.8127360343933105"
"19680","0.8423448801040649","0.6447021961212158","0.9958415031433105","0.6671210626761118","0.5986572504043579","0.8305583000183105"
"19700","0.8398844997088114","0.6330567002296448","0.9959880113601685","0.6646538972854614","0.6048828363418579","0.8165446519851685"
"19720","0.8405518134435018","0.6581624746322632","0.99627286195755","0.663616289695104","0.6061848998069763","0.8143066763877869"
"19740","0.8411418000857035","0.6381510496139526","0.9968913197517395","0.6680800020694733","0.5996500849723816","0.8224040269851685"
"19760","0.8383301198482513","0.6331055164337158","0.9975098371505737","0.6666802763938904","0.5885335803031921","0.8194255232810974"
"19780","0.8375678658485413","0.6411051750183105","0.9968099594116211","0.6670776605606079","0.5950521230697632","0.8182942867279053"
"19800","0.8425930837790171","0.6538574695587158","0.9973958730697632","0.6717651685078939","0.6053548455238342","0.8205159902572632"
"19820","0.8352729280789694","0.6347575187683105","0.9971680045127869","0.6645169258117676","0.5978760123252869","0.8251058459281921"
"19840","0.8422214488188425","0.6544678211212158","0.9960693717002869","0.6670546233654022","0.6059896349906921","0.8154948353767395"
"19860","0.8414510587851206","0.6562826037406921","0.9969483017921448","0.6706055104732513","0.5985026359558105","0.8191813826560974"
"19880","0.8449341158072153","0.6553629636764526","0.9972575306892395","0.6669203341007233","0.5887858271598816","0.8292725086212158"
"19900","0.8416029711564382","0.6528727412223816","0.9965007305145264","0.6665405631065369","0.5872884392738342","0.8241536617279053"
"19920","0.8428114652633667","0.6463053822517395","0.9965007305145264","0.6691474417845408","0.5955159664154053","0.8289470076560974"
"19940","0.8491319815317789","0.661083996295929","0.9949951767921448","0.6706271966298422","0.5984212756156921","0.8340088129043579"
"19960","0.8456746935844421","0.6527425646781921","0.9963054060935974","0.6729967296123505","0.6003744006156921","0.8388753533363342"
"19980","0.8439385791619619","0.6459310054779053","0.9962321519851685","0.6722751458485922","0.6032959222793579","0.8329427242279053"
"20000","0.8457926909128824","0.6440348625183105","0.9977214336395264","0.6728298962116241","0.6024658679962158","0.8279948234558105"
"20020","0.8460015654563904","0.6611409783363342","0.9966471791267395","0.6704332530498505","0.5886149406433105","0.8335612416267395"
"20040","0.8444024423758189","0.6670491695404053","0.9968506097793579","0.6713813344637553","0.5896484851837158","0.8375651240348816"
"20060","0.850145181020101","0.6611247062683105","0.9982910752296448","0.6714505056540171","0.6031901240348816","0.8312093615531921"
"20080","0.849541594584783","0.6782470941543579","0.9975098371505737","0.6716376741727194","0.5993571281433105","0.8314535021781921"
"20100","0.8476820488770803","0.659619152545929","0.9976074695587158","0.673069973786672","0.607006847858429","0.8377360701560974"
"20120","0.8454915881156921","0.6570719480514526","0.9975098371505737","0.6744792064030966","0.5887532830238342","0.8431071639060974"
"20140","0.8511312305927277","0.6723470687866211","0.9964518547058105","0.6691108246644338","0.5885173082351685","0.8361654281616211"
"20160","0.8513835072517395","0.6570719480514526","0.9974528551101685","0.6760810315608978","0.6035400629043579","0.8411946892738342"
"20180","0.849772185087204","0.6647135615348816","0.9972819685935974","0.6777208348115286","0.6010823845863342","0.8432861566543579"
"20200","0.8503784636656443","0.6604492664337158","0.9978190660476685","0.6769531567891439","0.6007894277572632","0.8506266474723816"
"20220","0.8526910146077474","0.679882824420929","0.9975423812866211","0.6749769647916158","0.6023519039154053","0.8517334461212158"
"20240","0.8574531177679697","0.6949626207351685","0.9974203109741211","0.6792412996292114","0.5996745228767395","0.8426269888877869"
"20260","0.8624295294284821","0.7146159410476685","0.9976481795310974","0.6759616931279501","0.5969157218933105","0.8392009139060974"
"20280","0.8624810576438904","0.7143473625183105","0.9977458119392395","0.6809258759021759","0.5970215201377869","0.8483317494392395"
"20300","0.8604112863540649","0.6903564929962158","0.9970378279685974","0.6834690173467001","0.6064453721046448","0.8467692732810974"
"20320","0.8618584970633189","0.6896159052848816","0.9979004263877869","0.6785088777542114","0.6145345568656921","0.8424235582351685"
"20340","0.8657593230406443","0.7156087756156921","0.9988932609558105","0.6775757273038229","0.6019206047058105","0.8402181267738342"
"20360","0.8652900358041128","0.7105713486671448","0.9987305402755737","0.6807753046353658","0.6136881709098816","0.8444905877113342"
"20380","0.8640923798084259","0.6943359971046448","0.9981608390808105","0.6781616608301798","0.6116292476654053","0.8607584834098816"
"20400","0.8607245981693268","0.6786295771598816","0.9975179433822632","0.6789754529794058","0.6082926988601685","0.8572916984558105"
"20420","0.8654907743136088","0.7009603381156921","0.9978109002113342","0.6832004388173422","0.6143636107444763","0.8549560904502869"
"20440","0.8638685842355093","0.6933512687683105","0.9981282949447632","0.6768310765425364","0.6118001341819763","0.8444662094116211"
"20460","0.8623644212881724","0.6861816644668579","0.9977214336395264","0.6805460850397745","0.609692394733429","0.8559489250183105"
"20480","0.8624525666236877","0.6938883662223816","0.9966146349906921","0.6844645539919535","0.6195882558822632","0.8566650748252869"
"20500","0.8647217154502869","0.7036702632904053","0.9977458119392395","0.683323880036672","0.6105225086212158","0.8537923693656921"
"20520","0.8664456407229105","0.7036133408546448","0.9973307847976685","0.679105669260025","0.6069092154502869","0.8466797471046448"
"20540","0.8643636504809061","0.6932129263877869","0.9972982406616211","0.6834988395373026","0.6134359240531921","0.8563151359558105"
"20560","0.8648776908715566","0.7013021111488342","0.9975749254226685","0.6849609812100729","0.6058512926101685","0.8543701767921448"
"20580","0.8674710094928741","0.7070882320404053","0.9984456896781921","0.6856187979380289","0.6114420890808105","0.8658447861671448"
"20600","0.8653442958990732","0.6995850205421448","0.99895840883255","0.6876655121644338","0.6063395738601685","0.8669434189796448"
"20620","0.8667101065317789","0.7119710445404053","0.9984212517738342","0.6843858857949575","0.6126302480697632","0.8604411482810974"
"20640","0.8630195260047913","0.6961914300918579","0.9986410140991211","0.6883870760599772","0.6156331896781921","0.8619954586029053"
"20660","0.8636664946873983","0.7010172605514526","0.9987223744392395","0.6862020293871561","0.6230224967002869","0.8555746078491211"
"20680","0.8656372527281443","0.6973307728767395","0.9990885853767395","0.6842190523942312","0.6188802123069763","0.8569011092185974"
"20700","0.8660360276699066","0.7077881097793579","0.9984538555145264","0.6862549185752869","0.6127604246139526","0.8740316033363342"
"20720","0.8669827381769816","0.7088053822517395","0.9987793564796448","0.6852078139781952","0.6094645261764526","0.8721272945404053"
"20740","0.8659858306248983","0.7029622793197632","0.9989827871322632","0.6860256890455881","0.608349621295929","0.8707845211029053"
"20760","0.8667168915271759","0.7030924558639526","0.9990397691726685","0.6903402109940847","0.6142171621322632","0.8716959953308105"
"20780","0.8690579334894816","0.7064209580421448","0.9992188215255737","0.6861884494622549","0.6075358390808105","0.8660156726837158"
"20800","0.8648858368396759","0.7044759392738342","0.9989502429962158","0.6885322034358978","0.610546886920929","0.8700195550918579"
"20820","0.8658447861671448","0.7092936635017395","0.9989421367645264","0.6896810332934061","0.6186686754226685","0.8697510361671448"
"20840","0.8674981395403544","0.7054687738418579","0.9989502429962158","0.690958688656489","0.6198161244392395","0.8773193955421448"
"20860","0.8644748826821645","0.6886963248252869","0.9986003041267395","0.6869344413280487","0.6068359613418579","0.8683757185935974"
"20880","0.8709635933240255","0.7033284902572632","0.9989176988601685","0.687810629606247","0.6091309189796448","0.8701741695404053"
"20900","0.8663032154242197","0.6991943717002869","0.9982015490531921","0.6880317231019338","0.614697277545929","0.8666097521781921"
"20920","0.8729397654533386","0.7113851308822632","0.9989665150642395","0.689657966295878","0.6235514879226685","0.8623210191726685"
"20940","0.868626614411672","0.700390636920929","0.9991699457168579","0.6899767021338145","0.6163574457168579","0.8748617172241211"
"20960","0.8721015552679697","0.7135661244392395","0.9992676377296448","0.690545012553533","0.6194824576377869","0.8717041611671448"
"20980","0.8704386750857035","0.7050619125366211","0.9984375238418579","0.6919393241405487","0.6241618394851685","0.8680664300918579"
"21000","0.8729614714781443","0.7164876461029053","0.9982829093933105","0.6929430067539215","0.6244791746139526","0.8687093257904053"
"21020","0.8701145152250925","0.7075765132904053","0.9991699457168579","0.6894925038019816","0.6165527701377869","0.8641032576560974"
"21040","0.8709201912085215","0.7150472402572632","0.9991455674171448","0.6878255506356558","0.612255871295929","0.8636475205421448"
"21060","0.8751668731371561","0.732495129108429","0.9986247420310974","0.6922173798084259","0.6180013418197632","0.8705729842185974"
"21080","0.873772551616033","0.727124035358429","0.9985026717185974","0.6936700145403544","0.6174886226654053","0.8685791492462158"
"21100","0.8730509877204895","0.7164225578308105","0.9992188215255737","0.6930176119009653","0.6179606318473816","0.8760254383087158"
"21120","0.8721449573834738","0.7242920398712158","0.9989909529685974","0.6943793793519338","0.6216309070587158","0.8694092035293579"
"21140","0.8753635386625925","0.7422282099723816","0.9994792342185974","0.6953016916910807","0.6189941763877869","0.8722412586212158"
"21160","0.8752862413724264","0.7319011092185974","0.99920254945755","0.7003526985645294","0.6164551377296448","0.8811035752296448"
"21180","0.8759508430957794","0.7292155623435974","0.99908047914505","0.6978122591972351","0.6231608390808105","0.8787923455238342"
"21200","0.8732747832934061","0.7201253771781921","0.9990316033363342","0.6973972221215566","0.6171224117279053","0.8851725459098816"
"21220","0.8772963384787241","0.7292481064796448","0.9992839097976685","0.6959418753782908","0.6238769888877869","0.8830322623252869"
"21240","0.8772854705651602","0.7424479722976685","0.9997640252113342","0.7022176484266917","0.6304036974906921","0.8886312246322632"
"21260","0.876390278339386","0.7411133050918579","0.9996419548988342","0.6975789666175842","0.6199137568473816","0.8908854722976685"
"21280","0.8795885344346365","0.7468668818473816","0.9997477531433105","0.6979478895664215","0.6242920160293579","0.8886882066726685"
"21300","0.8821140428384145","0.7502848505973816","0.9995524883270264","0.7009738882382711","0.6176025867462158","0.8972656726837158"
"21320","0.8823662996292114","0.747875988483429","0.9995605945587158","0.7007297376791636","0.6183756589889526","0.8928385972976685"
"21340","0.8820312917232513","0.7446208000183105","0.9994304180145264","0.7009535431861877","0.6263102293014526","0.8913574814796448"
"21360","0.8794827361901602","0.7561849355697632","0.9995524883270264","0.7004340589046478","0.6186767816543579","0.8985677361488342"
"21380","0.8830268383026123","0.7539713978767395","0.9995036125183105","0.7031711538632711","0.621777355670929","0.8999837636947632"
"21400","0.8820584217707316","0.7550049424171448","0.9995198845863342","0.6954373121261597","0.6181885004043579","0.8881754875183105"
"21420","0.883561243613561","0.7599772810935974","0.9993978142738342","0.6999932527542114","0.6235677599906921","0.8898681998252869"
"21440","0.8831773996353149","0.759594738483429","0.9992513656616211","0.7010471224784851","0.6277181506156921","0.8878418207168579"
"21460","0.879752645889918","0.7546061873435974","0.9993408918380737","0.6960164805253347","0.6302978992462158","0.8826742172241211"
"21480","0.8820448517799377","0.7446452379226685","0.9995768666267395","0.6977118849754333","0.629345715045929","0.8817790150642395"
"21500","0.8799818654855093","0.7448161244392395","0.9992106556892395","0.697068989276886","0.6187663078308105","0.8865153193473816"
"21520","0.8792291084925333","0.7342936396598816","0.9993327260017395","0.6997952262560526","0.6256104111671448","0.8965820670127869"
"21540","0.879423052072525","0.7331950068473816","0.9992594718933105","0.7005073030789694","0.6306641101837158","0.8891683220863342"
"21560","0.8838392893473307","0.7486491203308105","0.9992594718933105","0.6957831680774689","0.6312093138694763","0.8829997181892395"
"21580","0.8861382802327474","0.7610352039337158","0.9991374015808105","0.6991062263647715","0.6272949576377869","0.8937988877296448"
"21600","0.8877387642860413","0.7547526359558105","0.99956876039505","0.7035685578982035","0.6302490830421448","0.9002360701560974"
"21620","0.8871691028277079","0.7577474117279053","0.9998210072517395","0.7021240592002869","0.6263672113418579","0.8946940302848816"
"21640","0.8868788480758667","0.7549886703491211","0.9996175765991211","0.7083632051944733","0.6343750357627869","0.9049235582351685"
"21660","0.8872558971246084","0.7678792476654053","0.99969083070755","0.7057156463464102","0.6291911005973816","0.9031820297241211"
"21680","0.8918172717094421","0.7852213978767395","0.9997233748435974","0.7083618541558584","0.6264322996139526","0.9065592885017395"
"21700","0.8909776906172434","0.7750570178031921","0.9997802972793579","0.7021349171797434","0.6230713129043579","0.9085612297058105"
"21720","0.8897081712881724","0.7741292715072632","0.99969083070755","0.7061659495035807","0.6331787705421448","0.8992432355880737"
"21740","0.8896077970663706","0.7693848013877869","0.9997071027755737","0.7061374485492706","0.6355387568473816","0.9045898914337158"
"21760","0.8903686900933584","0.7721598744392395","0.9994710683822632","0.7057753205299377","0.6316813230514526","0.9059814810752869"
"21780","0.8918335537115732","0.7767497301101685","0.9997152090072632","0.7068753043810526","0.6255452632904053","0.9000651240348816"
"21800","0.8914578457673391","0.7812826037406921","0.9995850324630737","0.7091024120648702","0.627880871295929","0.9007080793380737"
"21820","0.8934855659802755","0.7859863638877869","0.9997966289520264","0.7036621471246084","0.6287028193473816","0.8994873762130737"
"21840","0.8925496935844421","0.7796875238418579","0.9997233748435974","0.7058227856953939","0.6326253414154053","0.8952392935752869"
"21860","0.8955960174401602","0.7859538197517395","0.9997884631156921","0.7088162203629812","0.636059582233429","0.8955566883087158"
"21880","0.8946438729763031","0.7871663570404053","0.9998617172241211","0.7139852344989777","0.6369792222976685","0.9014405012130737"
"21900","0.8919271330038706","0.7737467885017395","0.9998454451560974","0.7105347116788229","0.6372151970863342","0.9045654535293579"
"21920","0.8915242950121561","0.7757975459098816","0.9998210072517395","0.711295614639918","0.6306152939796448","0.9099609851837158"
"21940","0.8946153918902079","0.7866780757904053","0.9997640252113342","0.7137722869714102","0.640820324420929","0.9112142324447632"
"21960","0.8932956755161285","0.7791992425918579","0.9998779892921448","0.7082411448160807","0.6209554076194763","0.9102051258087158"
"21980","0.8938870330651602","0.7881999015808105","0.9997559189796448","0.713689535856247","0.626660168170929","0.9186198115348816"
"22000","0.8956068853537241","0.7799316644668579","0.99981290102005","0.714689165353775","0.6296875476837158","0.9219076037406921"
"22020","0.8989163140455881","0.7946126461029053","0.9997802972793579","0.714213083187739","0.6335042715072632","0.9226400256156921"
"22040","0.896342009305954","0.7831462025642395","0.9998454451560974","0.7143311003843943","0.6404948234558105","0.9180338978767395"
"22060","0.8975233832995096","0.7968506217002869","0.9998454451560974","0.7181369562943777","0.649609386920929","0.9199951887130737"
"22080","0.8966336250305176","0.7954997420310974","0.9999023675918579","0.7154975434144338","0.6423503160476685","0.9236898422241211"
"22100","0.8962470491727194","0.7881348133087158","0.9997640252113342","0.7169922292232513","0.6356527209281921","0.9255208969116211"
"22120","0.8963514864444733","0.7808187007904053","0.9999105334281921","0.716220478216807","0.6383219957351685","0.91814786195755"
"22140","0.8991943895816803","0.7971110343933105","0.99993497133255","0.7188802460829417","0.6272217035293579","0.9307536482810974"
"22160","0.9016046027342478","0.8080567121505737","0.9998454451560974","0.7196126679579417","0.6394531726837158","0.9308187365531921"
"22180","0.9030274053414663","0.8070068955421448","0.9999186992645264","0.7191501458485922","0.6352376341819763","0.9261881709098816"
"22200","0.9036390880743662","0.8149902820587158","0.9999023675918579","0.7178453703721365","0.6287598013877869","0.9196289777755737"
"22220","0.9047309557596842","0.8183919787406921","0.9998535513877869","0.715781013170878","0.6268636584281921","0.91765958070755"
"22240","0.9044556121031443","0.8268555402755737","0.9999675154685974","0.7179959217707316","0.6338216662406921","0.9279460310935974"
"22260","0.9045030872027079","0.8270670771598816","0.9999430775642395","0.7140096426010132","0.6290934681892395","0.9156169295310974"
"22280","0.904656340678533","0.8236328363418579","0.9998779892921448","0.7159112195173899","0.6262776851654053","0.9198893904685974"
"22300","0.9057970444361368","0.8241292834281921","0.9998291730880737","0.7165514131387075","0.6275716423988342","0.9166097640991211"
"22320","0.905558317899704","0.8226074576377869","0.9998047351837158","0.7171102265516917","0.6390869617462158","0.9205322861671448"
"22340","0.9047241608301798","0.8226074576377869","0.9998860955238342","0.7154988944530487","0.6311930418014526","0.9169108271598816"
"22360","0.908402552207311","0.8297688961029053","0.9997966289520264","0.7193929354349772","0.6310465931892395","0.9200521111488342"
"22380","0.9082072377204895","0.8308106064796448","0.9997884631156921","0.7137329379717509","0.6289306879043579","0.9121745228767395"
"22400","0.9080865283807119","0.8279134631156921","0.9998454451560974","0.7138102451960245","0.6271159052848816","0.9141113758087158"
"22420","0.9082655707995096","0.8358643054962158","0.9998779892921448","0.7172092298666636","0.6386474967002869","0.9097575545310974"
"22440","0.9078817168871561","0.8352214097976685","0.9996989369392395","0.7167182465394338","0.6319987177848816","0.9066895246505737"
"22460","0.907181849082311","0.8323812484741211","0.9999105334281921","0.7139296233654022","0.6292318105697632","0.9120606184005737"
"22480","0.9078071216742197","0.8302490711212158","0.9999512434005737","0.7161146799723307","0.6332682371139526","0.9241129755973816"
"22500","0.9070530037085215","0.8278076648712158","0.9998860955238342","0.7157403330008189","0.6385661363601685","0.9173747301101685"
"22520","0.9072591662406921","0.8225504755973816","0.9999105334281921","0.7178467114766439","0.6375000476837158","0.9068766832351685"
"22540","0.9080553352832794","0.8286947011947632","0.99993497133255","0.7209893564383189","0.6440918445587158","0.9098389148712158"
"22560","0.9108724494775137","0.8372803330421448","0.9999105334281921","0.7214003205299377","0.6411947011947632","0.9171956777572632"
"22580","0.9098836680253347","0.8333496451377869","0.9998942613601685","0.720053474108378","0.6407552361488342","0.9034587144851685"
"22600","0.9132785896460215","0.8329101800918579","0.9999186992645264","0.7183946768442789","0.6363118886947632","0.9005045890808105"
"22620","0.912430872519811","0.8371989130973816","0.99993497133255","0.7191827098528544","0.6430908441543579","0.9012126326560974"
"22640","0.9120266934235891","0.8233073353767395","0.9999430775642395","0.7199571828047434","0.6351562738418579","0.9085693955421448"
"22660","0.9146105150381724","0.8353272080421448","0.9999675154685974","0.7198283274968466","0.6426758170127869","0.8984863758087158"
"22680","0.9140299956003824","0.8368001580238342","0.9999105334281921","0.7225287854671478","0.6396566033363342","0.9030680656433105"
"22700","0.9144382476806641","0.8383382558822632","0.9999430775642395","0.7221639355023702","0.638256847858429","0.9117025136947632"
"22720","0.91207688053449","0.8279785513877869","0.9999105334281921","0.7223470409711202","0.6360758543014526","0.9051514267921448"
"22740","0.9099840422471365","0.8279622793197632","0.9999105334281921","0.7214165925979614","0.6432942748069763","0.9040853381156921"
